No1,Name1,No2,Name2,distance
35 SR,A/MICHIGAN/45/2015 FLU14-P703,43 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P171,7.062286704707187
35 SR,A/MICHIGAN/45/2015 FLU14-P703,44 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P172,7.053804757027426
35 SR,A/MICHIGAN/45/2015 FLU14-P703,45 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P3,1.3367827656074915
35 SR,A/MICHIGAN/45/2015 FLU14-P703,46 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P4,1.5552527698216552
35 SR,A/MICHIGAN/45/2015 FLU14-P703,47 SR,A/SWINE/ALBERTA/SD0014/2013 SD-P10,4.358767250459878
35 SR,A/MICHIGAN/45/2015 FLU14-P703,48 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P11,0.6292114971576613
35 SR,A/MICHIGAN/45/2015 FLU14-P703,49 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P12,0.6051845505284623
35 SR,A/MICHIGAN/45/2015 FLU14-P703,50 SR,A/SWINE/MANITOBA/D0333/2014 SD-P15,6.5155909025654495
35 SR,A/MICHIGAN/45/2015 FLU14-P703,51 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P874,2.363841966318104
35 SR,A/MICHIGAN/45/2015 FLU14-P703,52 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P875,2.209863684379073
35 SR,A/MICHIGAN/45/2015 FLU14-P703,53 SR,A/SWINE/MANITOBA/D0392/2014 SD-P7,9.310178748817908
35 SR,A/MICHIGAN/45/2015 FLU14-P703,54 SR,A/SWINE/MANITOBA/D0392/2014 SD-P8,8.8786849086727
35 SR,A/MICHIGAN/45/2015 FLU14-P703,55 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P1,9.255284489480676
35 SR,A/MICHIGAN/45/2015 FLU14-P703,56 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P2,9.119963743169668
35 SR,A/MICHIGAN/45/2015 FLU14-P703,57 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P5,8.598922603101254
35 SR,A/MICHIGAN/45/2015 FLU14-P703,58 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P6,7.830980405437399
35 SR,A/MICHIGAN/45/2015 FLU14-P703,59 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P17,9.89735653193319
35 SR,A/MICHIGAN/45/2015 FLU14-P703,60 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P18,8.63449565644972
35 SR,A/MICHIGAN/45/2015 FLU14-P703,61 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P583,8.527527882684405
35 SR,A/MICHIGAN/45/2015 FLU14-P703,62 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P585,8.641516658869616
35 SR,A/MICHIGAN/45/2015 FLU14-P703,63 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P175,3.658838751980573
35 SR,A/MICHIGAN/45/2015 FLU14-P703,64 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P176,3.6966793413382284
35 SR,A/MICHIGAN/45/2015 FLU14-P703,65 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P291,5.356399725304359
35 SR,A/MICHIGAN/45/2015 FLU14-P703,66 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P292,5.8747840133572256
35 SR,A/MICHIGAN/45/2015 FLU14-P703,67 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P1,6.806315821860026
35 SR,A/MICHIGAN/45/2015 FLU14-P703,68 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P2,7.443039666138058
36 SR,A/MICHIGAN/45/2015 FLU14-P705,37 SR,A/SWINE/IOWA/1973 EXP428-P593,2.057082635979953
36 SR,A/MICHIGAN/45/2015 FLU14-P705,38 SR,A/SWINE/IOWA/1973 EXP428-P595,2.450851574039578
36 SR,A/MICHIGAN/45/2015 FLU14-P705,39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,2.0371150641302647
36 SR,A/MICHIGAN/45/2015 FLU14-P705,40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,2.083544168789307
36 SR,A/MICHIGAN/45/2015 FLU14-P705,41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,5.761007692919521
36 SR,A/MICHIGAN/45/2015 FLU14-P705,42 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P502,4.967505557984783
36 SR,A/MICHIGAN/45/2015 FLU14-P705,43 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P171,6.6773224759341545
36 SR,A/MICHIGAN/45/2015 FLU14-P705,44 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P172,6.674261518679873
36 SR,A/MICHIGAN/45/2015 FLU14-P705,45 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P3,2.202552334273309
36 SR,A/MICHIGAN/45/2015 FLU14-P705,46 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P4,2.409518925851757
36 SR,A/MICHIGAN/45/2015 FLU14-P705,47 SR,A/SWINE/ALBERTA/SD0014/2013 SD-P10,4.42167232865519
36 SR,A/MICHIGAN/45/2015 FLU14-P705,48 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P11,0.311322918463456
36 SR,A/MICHIGAN/45/2015 FLU14-P705,49 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P12,0.5123534639977532
36 SR,A/MICHIGAN/45/2015 FLU14-P705,50 SR,A/SWINE/MANITOBA/D0333/2014 SD-P15,6.035594549767063
36 SR,A/MICHIGAN/45/2015 FLU14-P705,51 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P874,2.0969519203180442
36 SR,A/MICHIGAN/45/2015 FLU14-P705,52 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P875,2.185501798772041
36 SR,A/MICHIGAN/45/2015 FLU14-P705,53 SR,A/SWINE/MANITOBA/D0392/2014 SD-P7,9.092592407377083
36 SR,A/MICHIGAN/45/2015 FLU14-P705,54 SR,A/SWINE/MANITOBA/D0392/2014 SD-P8,8.631513381805025
36 SR,A/MICHIGAN/45/2015 FLU14-P705,55 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P1,9.0220530044979
36 SR,A/MICHIGAN/45/2015 FLU14-P705,56 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P2,8.881069849669307
36 SR,A/MICHIGAN/45/2015 FLU14-P705,57 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P5,8.488028664737985
36 SR,A/MICHIGAN/45/2015 FLU14-P705,58 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P6,7.6848869837034055
36 SR,A/MICHIGAN/45/2015 FLU14-P705,59 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P17,9.565364968633304
36 SR,A/MICHIGAN/45/2015 FLU14-P705,60 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P18,8.409459485451109
36 SR,A/MICHIGAN/45/2015 FLU14-P705,61 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P583,8.514218267751568
36 SR,A/MICHIGAN/45/2015 FLU14-P705,62 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P585,8.582779469521261
36 SR,A/MICHIGAN/45/2015 FLU14-P705,63 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P175,3.0288960295460496
36 SR,A/MICHIGAN/45/2015 FLU14-P705,64 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P176,3.140986484715676
36 SR,A/MICHIGAN/45/2015 FLU14-P705,65 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P291,5.079397605111226
36 SR,A/MICHIGAN/45/2015 FLU14-P705,66 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P292,5.661403591484585
36 SR,A/MICHIGAN/45/2015 FLU14-P705,67 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P1,6.788490748395791
36 SR,A/MICHIGAN/45/2015 FLU14-P705,68 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P2,7.489318834631227
37 SR,A/SWINE/IOWA/1973 EXP428-P593,38 SR,A/SWINE/IOWA/1973 EXP428-P595,0.6083385184688213
37 SR,A/SWINE/IOWA/1973 EXP428-P593,39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,1.86221696479207
37 SR,A/SWINE/IOWA/1973 EXP428-P593,40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,2.139660568231983
37 SR,A/SWINE/IOWA/1973 EXP428-P593,41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,5.342468829236292
37 SR,A/SWINE/IOWA/1973 EXP428-P593,42 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P502,4.3642952004554205
37 SR,A/SWINE/IOWA/1973 EXP428-P593,43 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P171,5.1989559223494
37 SR,A/SWINE/IOWA/1973 EXP428-P593,44 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P172,5.186988309130433
37 SR,A/SWINE/IOWA/1973 EXP428-P593,45 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P3,3.9355775802538786
37 SR,A/SWINE/IOWA/1973 EXP428-P593,46 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P4,3.9784523136179395
37 SR,A/SWINE/IOWA/1973 EXP428-P593,47 SR,A/SWINE/ALBERTA/SD0014/2013 SD-P10,5.779000112285287
37 SR,A/SWINE/IOWA/1973 EXP428-P593,48 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P11,2.1724526781705533
37 SR,A/SWINE/IOWA/1973 EXP428-P593,49 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P12,2.333026690197254
37 SR,A/SWINE/IOWA/1973 EXP428-P593,50 SR,A/SWINE/MANITOBA/D0333/2014 SD-P15,5.31502884813542
37 SR,A/SWINE/IOWA/1973 EXP428-P593,51 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P874,2.337067459222787
37 SR,A/SWINE/IOWA/1973 EXP428-P593,52 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P875,2.880170659135394
37 SR,A/SWINE/IOWA/1973 EXP428-P593,53 SR,A/SWINE/MANITOBA/D0392/2014 SD-P7,8.357738780036483
37 SR,A/SWINE/IOWA/1973 EXP428-P593,54 SR,A/SWINE/MANITOBA/D0392/2014 SD-P8,7.8997503480628914
37 SR,A/SWINE/IOWA/1973 EXP428-P593,55 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P1,8.435580587904896
37 SR,A/SWINE/IOWA/1973 EXP428-P593,56 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P2,8.265335681605828
37 SR,A/SWINE/IOWA/1973 EXP428-P593,57 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P5,8.417735994271549
37 SR,A/SWINE/IOWA/1973 EXP428-P593,58 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P6,7.277259241447603
37 SR,A/SWINE/IOWA/1973 EXP428-P593,59 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P17,8.784322151813605
37 SR,A/SWINE/IOWA/1973 EXP428-P593,60 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P18,7.965764166425203
37 SR,A/SWINE/IOWA/1973 EXP428-P593,61 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P583,8.062737753116195
37 SR,A/SWINE/IOWA/1973 EXP428-P593,62 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P585,8.07602154749476
37 SR,A/SWINE/IOWA/1973 EXP428-P593,63 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P175,2.6549868219115806
37 SR,A/SWINE/IOWA/1973 EXP428-P593,64 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P176,2.296927864447703
37 SR,A/SWINE/IOWA/1973 EXP428-P593,65 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P291,4.424679473280445
37 SR,A/SWINE/IOWA/1973 EXP428-P593,66 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P292,4.893576551264626
37 SR,A/SWINE/IOWA/1973 EXP428-P593,67 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P1,6.263824934094369
37 SR,A/SWINE/IOWA/1973 EXP428-P593,68 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P2,7.034639085756336
38 SR,A/SWINE/IOWA/1973 EXP428-P595,39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,1.6880217566956808
38 SR,A/SWINE/IOWA/1973 EXP428-P595,40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,1.960525459048081
38 SR,A/SWINE/IOWA/1973 EXP428-P595,41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,5.021012576100633
38 SR,A/SWINE/IOWA/1973 EXP428-P595,42 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P502,4.065142442710178
38 SR,A/SWINE/IOWA/1973 EXP428-P595,43 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P171,5.313890693123663
38 SR,A/SWINE/IOWA/1973 EXP428-P595,44 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P172,5.291659736002303
38 SR,A/SWINE/IOWA/1973 EXP428-P595,45 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P3,4.197683757886412
38 SR,A/SWINE/IOWA/1973 EXP428-P595,46 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P4,4.257385290816967
38 SR,A/SWINE/IOWA/1973 EXP428-P595,47 SR,A/SWINE/ALBERTA/SD0014/2013 SD-P10,6.367268359106777
38 SR,A/SWINE/IOWA/1973 EXP428-P595,48 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P11,2.5603986807835817
38 SR,A/SWINE/IOWA/1973 EXP428-P595,49 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P12,2.637657845880126
38 SR,A/SWINE/IOWA/1973 EXP428-P595,50 SR,A/SWINE/MANITOBA/D0333/2014 SD-P15,5.7633994573251535
38 SR,A/SWINE/IOWA/1973 EXP428-P595,51 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P874,2.900016578701073
38 SR,A/SWINE/IOWA/1973 EXP428-P595,52 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P875,3.423573690415227
38 SR,A/SWINE/IOWA/1973 EXP428-P595,53 SR,A/SWINE/MANITOBA/D0392/2014 SD-P7,8.71572189474431
38 SR,A/SWINE/IOWA/1973 EXP428-P595,54 SR,A/SWINE/MANITOBA/D0392/2014 SD-P8,8.27204456398018
38 SR,A/SWINE/IOWA/1973 EXP428-P595,55 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P1,8.84748037579127
38 SR,A/SWINE/IOWA/1973 EXP428-P595,56 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P2,8.670767125267767
38 SR,A/SWINE/IOWA/1973 EXP428-P595,57 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P5,8.925539502200667
38 SR,A/SWINE/IOWA/1973 EXP428-P595,58 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P6,7.713156445376542
38 SR,A/SWINE/IOWA/1973 EXP428-P595,59 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P17,9.164424831565677
38 SR,A/SWINE/IOWA/1973 EXP428-P595,60 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P18,8.416749563361313
38 SR,A/SWINE/IOWA/1973 EXP428-P595,61 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P583,8.418497583515014
38 SR,A/SWINE/IOWA/1973 EXP428-P595,62 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P585,8.437799646344049
38 SR,A/SWINE/IOWA/1973 EXP428-P595,63 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P175,3.215992787266009
38 SR,A/SWINE/IOWA/1973 EXP428-P595,64 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P176,2.8041146812590956
38 SR,A/SWINE/IOWA/1973 EXP428-P595,65 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P291,4.849232706601753
38 SR,A/SWINE/IOWA/1973 EXP428-P595,66 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P292,5.2452241497566305
38 SR,A/SWINE/IOWA/1973 EXP428-P595,67 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P1,6.587748203696423
38 SR,A/SWINE/IOWA/1973 EXP428-P595,68 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P2,7.344806951334839
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,0.47879561288403794
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,4.098750567793466
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,42 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P502,3.3530567846917
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,43 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P171,6.54010448392104
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,44 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P172,6.505305179925035
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,45 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P3,3.0134028185546606
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,46 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P4,3.1586454855696533
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,47 SR,A/SWINE/ALBERTA/SD0014/2013 SD-P10,6.421716280090714
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,48 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P11,2.0383183178546567
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,49 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P12,1.86086323846136
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,50 SR,A/SWINE/MANITOBA/D0333/2014 SD-P15,7.026325299819075
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,51 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P874,3.3141007927936466
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,52 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P875,3.5614258564530563
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,53 SR,A/SWINE/MANITOBA/D0392/2014 SD-P7,9.759726730751906
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,54 SR,A/SWINE/MANITOBA/D0392/2014 SD-P8,9.348208810577674
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,55 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P1,9.89994874468826
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,56 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P2,9.730869334638731
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,57 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P5,9.73466373185908
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,58 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P6,8.594476123347894
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,59 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P17,10.37521720758719
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,60 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P18,9.425926509643967
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,61 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P583,9.115631001476782
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,62 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P585,9.214180078075199
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,63 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P175,4.262010107715162
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,64 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P176,3.9460611782549724
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,65 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P291,5.818217882317218
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,66 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P292,6.161375719430542
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,67 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P1,7.224372135355221
39 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P532,68 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P2,7.893004685128617
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,4.315257761485237
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,42 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P502,3.6564854115739887
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,43 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P171,6.980777034498552
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,44 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P172,6.947893917927089
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,45 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P3,3.019373464583039
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,46 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P4,3.249755886113435
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,47 SR,A/SWINE/ALBERTA/SD0014/2013 SD-P10,6.500266583790192
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,48 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P11,2.1205007752918887
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,49 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P12,1.8588409906297851
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,50 SR,A/SWINE/MANITOBA/D0333/2014 SD-P15,7.3427297274286065
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,51 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P874,3.614208825170707
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,52 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P875,3.8389364095242704
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,53 SR,A/SWINE/MANITOBA/D0392/2014 SD-P7,10.179648723564188
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,54 SR,A/SWINE/MANITOBA/D0392/2014 SD-P8,9.758241143310324
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,55 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P1,10.292720617688932
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,56 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P2,10.126344711426244
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,57 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P5,10.081506491593782
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,58 SR,A/SWINE/MANITOBA/SD0114/2015 SD-P6,8.990587398601113
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,59 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P17,10.759421198187164
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,60 SR,A/SWINE/SASKATCHEWAN/SD0142/2016 SD-P18,9.799323102988108
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,61 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P583,9.55331066550136
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,62 SR,A/SWINE/MINNESOTA/A01781045/2016 FLU9-P585,9.648671449565404
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,63 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P175,4.481071317261525
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,64 SR,A/SWINE/MINNESOTA/A01134353/2011 EXPXXX-P176,4.264598239111045
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,65 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P291,6.214248660240931
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,66 SR,A/SWINE/NEBRASKA/A01492366/2014 EXPXXX-P292,6.591548680505263
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,67 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P1,7.671713670520082
40 SR,A/SWINE/MINNESOTA/37866/1999 EXP428-P588,68 SR,A/SWINE/OKLAHOMA/A01409770/2014 EXPXXX-P2,8.342993757437565
41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,42 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P502,1.1055601259452859
41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,43 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P171,7.443478227406083
41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,44 SR,A/SWINE/ILLINOIS/00685/2005 EXP535-P172,7.356272807817572
41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,45 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P3,5.3609500269631525
41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,46 SR,A/SWINE/ALBERTA/SD0125/2015 SD-P4,5.186880906025092
41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,47 SR,A/SWINE/ALBERTA/SD0014/2013 SD-P10,9.563305792456417
41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,48 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P11,5.597587174511173
41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,49 SR,A/SWINE/ALBERTA/SD0154/2016 SD-P12,5.471839928067995
41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,50 SR,A/SWINE/MANITOBA/D0333/2014 SD-P15,9.568326416587636
41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,51 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P874,6.223198046826772
41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,52 SR,A/SWINE/MINNESOTA/02053/2008 EXP480-P875,6.3039719478531895
41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,53 SR,A/SWINE/MANITOBA/D0392/2014 SD-P7,10.909940327822799
41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,54 SR,A/SWINE/MANITOBA/D0392/2014 SD-P8,10.689242772361833
41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,55 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P1,11.410427534988317
41 SR,A/SWINE/IOWA/A01731653/2016 FLU7-P501,56 SR,A/SWINE/SASKATCHEWAN/SD0102/2015 SD-P2,11.224694388850814
